"note","user","startSession","clickInputNote","saveNote","cancelNote","updateNote","hoverTextarea","hoverEntityInNote","addEntity","addEntityRepeat","removeEntity","removeFromYear","removeFromChart","replyToNote","clickEditNote","selectCountry","deselectCountry","hoverCountryLabel","deselectAll","deleteNote","viewCountryNote","viewYearNote","removeFilter","viewDiscussion","removeDiscussion","showNotes","onlyShowMine","alsoShowPublic","hideNotes","dragNode","hoverNode","scrollToView","gotoQuestionnaire","checkQuestionnaire","checkTutorial","checkTask","toHidden","toVisible","hoverNoteInNote","hoverNoteText","selectYear","selectYearNote","play","playNote","stop","stopNote","hoverMapPoint","hoverMapPointNote","hoverTimeline","hoverTimelineNote","hoverSpecificYear","hoverSpecificYearNote","hoverYearLabel","hoverYearLabelNote","hoverMouseline","hoverMouselineNote"
"5eccd07bbccbe221a16279d5",139,1,5,5,0,0,15,0,21,4,6,0,0,0,0,39,35,3,1,0,0,0,0,0,0,2,3,3,1,0,0,0,0,1,0,3,1,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9,3
"5ecd0e1dbccbe221a1628253",140,1,1,1,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd0e5dbccbe221a162827c",140,1,2,2,0,0,2,0,3,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd0eaebccbe221a162828f",140,1,3,3,0,0,3,0,4,7,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd0ed9bccbe221a16282a7",140,1,4,4,0,0,4,0,5,7,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd0f37bccbe221a16282bf",140,1,5,5,0,0,5,0,7,8,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5eceba75bccbe221a162bd5c",141,1,1,1,0,0,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecebac2bccbe221a162bd7e",141,1,2,2,0,0,1,0,5,1,1,0,0,0,0,11,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecebb19bccbe221a162bd95",141,1,3,3,0,0,2,0,8,1,1,0,0,0,0,17,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecebb47bccbe221a162bda2",141,1,5,5,0,1,4,0,13,1,1,0,0,0,1,27,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecebb6fbccbe221a162bdc4",141,1,5,5,0,0,4,0,10,1,1,0,0,0,0,25,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ed346c65250f80529913750",142,1,2,1,1,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,1,3,3,1,0,0,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,1,5,0
"5ed348e35250f80529913767",142,1,3,2,1,0,4,0,4,0,1,0,0,0,0,6,1,1,1,0,0,2,2,0,0,1,3,3,1,0,0,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0,4,0,0,0,3,0,1,1,9,0
"5ed34cfc5250f805299137a6",142,1,4,3,1,0,7,0,6,0,1,0,0,0,0,11,2,2,3,0,0,2,2,0,0,1,3,3,1,0,0,0,0,0,1,1,5,5,0,0,2,0,0,0,0,0,11,0,0,0,3,0,1,1,10,0
"5ed34ffa5250f805299137df",142,1,5,4,1,0,9,0,8,0,1,0,0,0,0,26,8,5,6,0,0,3,3,0,0,1,5,5,1,0,0,0,0,0,1,1,5,5,0,0,4,0,0,0,0,0,15,0,4,0,7,0,2,1,12,0
"5ed3520b5250f8052991380c",142,1,6,5,1,0,11,0,10,0,1,0,0,0,0,34,12,5,7,0,0,3,3,0,0,1,6,5,1,0,0,0,0,0,1,1,9,9,0,0,5,0,0,0,0,0,18,0,4,0,7,0,2,1,13,0
"5ecd4899bccbe221a162958d",143,1,1,1,0,0,4,0,3,2,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecd4908bccbe221a16295d4",143,1,2,2,0,0,6,0,4,2,2,0,0,0,0,11,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecd499fbccbe221a1629610",143,1,3,3,0,0,7,0,5,2,2,0,0,0,0,16,13,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecd4a3abccbe221a162961d",143,1,4,4,0,0,10,0,6,2,2,0,0,0,0,21,16,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"5ecd4ac7bccbe221a162964e",143,1,5,5,0,0,15,0,8,2,3,0,0,0,0,28,26,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,2,1,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"5ecd8caebccbe221a162a17c",144,1,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecd8cdbbccbe221a162a194",144,1,2,2,0,0,4,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5ecd8d24bccbe221a162a1ac",144,1,3,3,0,0,5,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0
"5ecd8d5fbccbe221a162a1b9",144,1,4,4,0,0,6,0,5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0
"5ecd8dc8bccbe221a162a1e9",144,1,5,5,0,0,8,0,6,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0
"5ecea43abccbe221a162ba28",145,2,1,1,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,2,0,2,0,1,0,0,1,6
"5ecea627bccbe221a162ba5c",145,2,2,2,2,0,2,0,4,0,0,0,0,2,0,6,2,0,0,0,0,0,0,0,0,4,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,2,1,3,0,3,0,0,1,12
"5ecea7e7bccbe221a162ba87",145,2,4,3,3,0,6,0,5,0,0,0,0,2,0,8,2,2,1,0,0,0,0,0,0,5,2,2,4,0,0,0,0,0,0,1,4,4,0,1,0,0,0,1,0,1,4,2,1,3,0,4,0,0,3,12
"5ecea8c6bccbe221a162bacd",145,2,4,4,3,0,8,0,6,0,0,0,0,3,0,10,2,3,2,0,0,0,0,0,0,6,2,2,5,0,0,0,0,0,0,1,5,5,0,1,0,0,0,1,0,1,4,2,1,3,0,5,0,0,3,14
"5eceaa19bccbe221a162bb19",145,2,6,5,4,1,10,0,7,0,0,0,0,3,1,12,2,4,3,0,0,1,1,0,0,8,5,5,7,0,0,0,0,0,0,1,6,6,0,2,2,0,0,1,0,1,4,3,1,3,0,6,0,0,4,14
"5ed2f3b55250f80529912f2e",146,1,6,6,2,0,8,0,6,1,0,0,0,2,0,12,8,1,1,1,0,6,2,0,0,2,2,1,1,0,0,0,0,5,0,4,1,1,0,0,31,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0
"5ed2f3d15250f80529912f3a",146,1,7,7,2,0,8,0,7,1,0,0,0,2,0,12,10,1,1,2,0,6,2,0,0,2,2,1,1,0,0,0,0,5,0,4,1,1,0,0,32,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0
"5ed2f3f75250f80529912f3b",146,1,8,8,2,0,9,0,9,1,0,0,0,2,0,13,11,1,1,3,0,6,2,0,0,2,2,1,1,0,0,0,0,5,0,4,1,1,0,0,33,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0
"5ed2f42c5250f80529912f47",146,1,9,9,2,0,10,0,10,1,0,0,0,2,0,14,12,1,1,3,0,6,2,0,0,2,2,1,1,0,0,0,0,5,0,4,1,1,0,0,35,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0
"5ed2f48d5250f80529912f5e",146,1,10,10,2,0,12,0,11,1,0,0,0,2,0,16,13,1,1,5,0,6,2,0,0,2,2,1,1,0,0,0,0,5,0,4,3,3,0,0,36,0,6,0,6,0,1,0,0,0,0,2,0,0,0,0
"5ed001bb5250f8052991131e",147,1,2,2,0,0,2,0,11,0,2,2,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"5ed002075250f80529911335",147,1,2,3,0,0,3,0,13,0,3,2,0,1,0,5,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"5ed0024d5250f80529911341",147,1,3,4,0,0,4,0,14,0,3,2,0,1,0,6,5,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"5ed002c35250f8052991135a",147,1,4,5,0,0,5,0,17,0,3,2,0,1,0,10,9,1,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"5ed0030e5250f8052991137c",147,1,5,6,1,0,5,0,21,0,3,2,0,1,1,13,12,1,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
"5ecec04cbccbe221a162be59",148,1,1,1,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecec100bccbe221a162be89",148,1,2,2,0,0,5,0,2,0,0,0,0,0,0,3,0,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecec1b2bccbe221a162bec2",148,1,4,3,1,0,7,0,4,0,0,0,0,0,0,9,2,1,1,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,1,3,3,0,0,52,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5ecec228bccbe221a162bef1",148,1,5,4,1,0,8,1,5,0,0,0,0,0,0,29,5,1,2,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,1,3,3,0,0,52,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5ecec25dbccbe221a162befd",148,1,6,5,1,0,9,1,6,0,0,0,0,0,0,35,6,1,3,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,1,3,3,0,0,52,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5ecd8d0bbccbe221a162a1a0",149,1,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecd8d4dbccbe221a162a1ad",149,1,2,2,0,0,2,0,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5ecd8d80bccbe221a162a1c5",149,1,3,3,0,0,2,1,5,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"5ecd8da0bccbe221a162a1d2",149,1,4,4,0,0,3,1,6,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"5ecd8dcebccbe221a162a1ea",149,1,5,5,0,0,4,1,7,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"5ecdffc3bccbe221a162a997",150,1,5,5,0,1,2,0,2,0,0,0,0,0,1,28,24,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,2
"5ece002abccbe221a162a9a3",150,1,5,5,0,5,2,0,7,0,0,0,0,0,5,30,28,1,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,2
"5ece00b8bccbe221a162a9a4",150,1,5,5,0,4,2,0,6,0,0,0,0,0,4,29,28,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,2
"5ece0181bccbe221a162a9c7",150,1,5,5,0,3,2,0,5,0,0,0,0,0,3,28,26,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,2
"5ece022abccbe221a162a9df",150,1,5,5,0,2,2,0,4,0,0,0,0,0,2,28,26,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,2
"5ecc30afbccbe221a1622d07",151,1,4,4,0,3,7,0,6,4,0,0,0,0,3,15,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc30fbbccbe221a1622d5f",151,1,4,4,0,1,7,0,5,4,0,0,0,0,1,12,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc3151bccbe221a1622daa",151,1,3,3,0,0,6,0,1,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc319bbccbe221a1622de4",151,1,4,4,0,0,7,0,4,4,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecc3237bccbe221a1622e6f",151,1,5,5,0,3,8,0,7,4,0,0,0,0,3,17,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5ed2d5745250f80529912af4",152,1,1,1,0,0,3,0,2,0,0,0,0,0,0,32,16,3,4,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5ed2d6dd5250f80529912b16",152,1,2,2,0,0,6,0,4,0,0,0,0,0,0,38,18,5,6,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"5ed2d77f5250f80529912b31",152,1,3,3,0,0,8,0,6,0,0,0,0,0,0,44,19,7,7,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"5ed2d8255250f80529912b49",152,1,4,4,0,0,9,0,8,0,0,0,0,0,0,47,19,7,9,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,37,0,0,0,0,0,3,1,0,0,0,0,1,0,2,0
"5ed2d8d05250f80529912b60",152,1,5,5,0,0,10,0,12,0,0,0,0,0,0,48,19,8,10,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,44,0,0,0,0,0,4,1,0,0,0,0,1,0,2,0
"5ed2fb6b5250f8052991302f",153,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ed2fb995250f80529913030",153,1,1,2,0,0,2,0,2,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ed2fbc75250f8052991303c",153,1,1,3,0,0,3,0,3,0,0,0,0,2,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ed2fbfc5250f80529913049",153,1,1,4,0,0,4,0,4,0,0,0,0,3,0,7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ed2fc345250f80529913076",153,1,1,5,0,0,5,0,5,0,0,0,0,4,0,10,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ece4985bccbe221a162adf8",154,1,5,3,7,3,7,1,28,10,11,0,0,5,3,36,7,0,11,0,0,6,2,4,3,3,3,2,3,5,2,6,0,0,1,2,7,7,0,0,23,0,1,1,1,1,5,0,13,0,5,0,0,0,8,0
"5ece4ab6bccbe221a162ae29",154,1,3,2,5,1,5,1,17,8,7,0,0,4,1,4,1,0,1,0,0,1,1,0,0,2,2,1,2,0,0,0,0,0,1,1,4,4,0,0,22,0,1,1,1,1,1,0,5,0,0,0,0,0,3,0
"5ece5243bccbe221a162aeb2",154,1,4,3,5,1,7,1,19,10,7,0,0,4,1,26,4,0,8,0,0,6,2,1,1,2,2,2,2,0,0,2,0,0,1,2,7,7,0,0,22,0,1,1,1,1,4,0,12,0,4,0,0,0,6,0
"5ece5691bccbe221a162af31",154,1,7,4,8,3,10,1,38,17,15,0,0,5,3,44,7,0,14,0,0,6,2,4,4,3,3,2,3,7,2,6,0,0,1,2,7,7,0,0,25,0,1,1,1,1,5,0,14,0,5,0,0,0,11,1
"5ece57cabccbe221a162af3e",154,1,8,5,8,3,12,1,40,19,15,0,0,5,3,45,7,0,14,0,0,6,2,4,4,3,3,2,3,7,2,6,0,0,1,2,7,7,0,0,25,0,1,1,1,1,5,0,14,0,6,0,0,0,12,1
"5ed4c1635250f80529914cef",155,1,1,1,0,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ed4c26f5250f80529914d06",155,1,2,2,0,2,10,0,3,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"5ed4c4445250f80529914d40",155,1,3,3,0,2,13,0,4,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"5ed4c62f5250f80529914d6e",155,1,5,4,1,2,19,0,9,0,1,0,0,0,2,13,8,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,2
"5ed4c6dc5250f80529914d86",155,1,6,5,1,2,20,0,10,0,1,0,0,0,2,16,10,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,2
"5ecffe035250f805299112a5",156,1,5,9,1,8,18,0,25,2,1,0,0,5,8,32,30,0,0,0,0,2,0,2,2,1,1,0,0,7,0,1,0,3,0,4,2,2,2,13,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5ecffea05250f805299112b1",156,1,5,10,1,12,19,1,51,3,1,0,0,6,12,39,37,0,0,0,0,4,2,2,2,1,1,0,0,7,0,1,0,3,0,4,2,2,2,15,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5ecfff315250f805299112be",156,1,5,10,1,9,19,1,35,3,1,0,0,6,9,34,32,0,0,0,0,4,2,2,2,1,1,0,0,7,0,1,0,3,0,4,2,2,2,15,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5ed000345250f805299112cd",156,1,5,10,1,10,19,1,38,3,1,0,0,6,10,36,34,0,0,0,0,4,2,2,2,1,1,0,0,7,0,1,0,3,0,4,2,2,2,15,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5ed001b55250f8052991131d",156,1,5,10,1,11,19,1,44,3,1,0,0,6,11,38,36,0,0,0,0,4,2,2,2,1,1,0,0,7,0,1,0,3,0,4,2,2,2,15,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5ed002585250f80529911342",156,1,5,9,1,7,18,0,21,1,1,0,0,5,7,29,27,0,0,0,0,0,0,1,1,1,0,0,0,5,0,1,0,3,0,4,2,2,2,10,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5ed003325250f8052991138d",156,1,5,9,1,6,18,0,18,1,1,0,0,5,6,27,25,0,0,0,0,0,0,1,1,1,0,0,0,5,0,1,0,2,0,4,2,2,2,9,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5ed003c15250f805299113aa",156,1,5,9,0,4,17,0,11,0,1,0,0,4,4,24,23,0,0,0,0,0,0,1,1,1,0,0,0,5,0,1,0,1,0,4,2,2,2,8,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5ed004695250f805299113c2",156,1,5,9,0,3,16,0,10,0,1,0,0,4,3,23,21,0,0,0,0,0,0,1,1,1,0,0,0,5,0,1,0,1,0,4,2,2,0,8,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5ed007f05250f80529911453",156,1,5,10,1,8,19,1,30,2,1,0,0,6,8,34,32,0,0,0,0,4,2,2,2,1,1,0,0,7,0,1,0,3,0,4,2,2,2,15,26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5ecc9874bccbe221a1626b21",157,1,1,1,0,3,3,5,10,6,3,0,1,0,3,5,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,11,11,0,1,59,0,0,3,0,3,1,0,0,0,0,0,0,1,0,0
"5ecca4cbbccbe221a1626e7d",157,1,2,2,0,4,5,5,13,10,3,0,1,0,4,6,5,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,15,15,0,1,64,0,0,3,0,3,3,0,0,0,0,0,0,1,0,1
"5ecca6bebccbe221a1626f0a",157,1,3,3,0,4,6,5,15,10,3,0,1,0,4,7,6,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,23,23,0,1,66,0,0,4,0,4,3,0,1,0,0,0,0,1,0,1
"5ecca83cbccbe221a1627000",157,1,4,4,0,4,7,5,17,10,3,0,1,0,4,9,8,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,33,33,0,1,71,0,0,4,0,4,4,0,1,0,0,0,1,1,1,1
"5ecca93cbccbe221a16270a0",157,1,5,5,0,4,8,5,20,10,3,0,1,0,4,11,9,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,43,43,0,1,72,0,0,4,0,4,4,0,1,0,0,0,1,1,2,1
"5ecf4537bccbe221a162c4b2",158,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5ecf45a7bccbe221a162c4bf",158,1,0,2,0,0,2,0,2,0,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"5ecf45f4bccbe221a162c4cb",158,1,0,3,0,0,3,0,3,0,0,0,0,3,0,8,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"5ecf4637bccbe221a162c4d7",158,1,0,4,0,0,4,0,4,0,0,0,0,4,0,8,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"5ecf4694bccbe221a162c4d8",158,1,0,5,0,0,5,0,5,0,0,0,0,5,0,9,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
